id_filename,decision_sign,name,party,legal area,entscheid
1140,2C_124/2026,Aubry Girardin,Grüne,Öffentliches Recht,nicht eingetreten
1141,2C_677/2025,Aubry Girardin,Grüne,Öffentliches Recht,abgewiesen
1143,9C_166/2025,Moser-Szeless,SVP,Öffentliches Recht,gutgeheissen
1144,"9D_6/2026, 9D_7/2026",Moser-Szeless,SVP,Subsidiäre Verfassungsbeschwerde,nicht eingetreten
1145,9F_9/2026,Moser-Szeless,SVP,AndererBereich,abgewiesen
1146,5A_23/2026,Bovey,FDP,Zivilrecht,abgewiesen
1147,5A_24/2026,Bovey,FDP,Zivilrecht,abgewiesen
1148,5A_25/2026,Bovey,FDP,Zivilrecht,abgewiesen
114,1C_128/2026,Haag,GLP,Öffentliches Recht,abgewiesen
1150,2C_230/2026,Aubry Girardin,Grüne,Öffentliches Recht,nicht eingetreten
1151,5D_12/2026,Bovey,FDP,Subsidiäre Verfassungsbeschwerde,nicht eingetreten
1152,7B_312/2026,Abrecht,SP,Strafrecht,nicht eingetreten
1153,7B_488/2026,Abrecht,SP,Strafrecht,nicht eingetreten
1154,8C_220/2026,Viscione,SVP,Öffentliches Recht,nicht eingetreten
1155,1C_205/2026,Kneubühler,SP,Öffentliches Recht,nicht eingetreten
1156,1C_60/2025,Haag,GLP,Öffentliches Recht,abgewiesen
1157,2C_270/2025,Aubry Girardin,Grüne,Öffentliches Recht,abgewiesen
1158,6B_189/2024,Muschietti,FDP,Strafrecht,nicht eingetreten
1159,1C_285/2025,Haag,GLP,Öffentliches Recht,abgewiesen
115,7B_612/2024,Abrecht,SP,Strafrecht,abgewiesen
1160,7B_1361/2025,Abrecht,SP,Strafrecht,nicht eingetreten
1161,1C_323/2025,Haag,GLP,Öffentliches Recht,abgewiesen
1162,8C_431/2025,Viscione,SVP,Öffentliches Recht,teilweise gutgeheissen
1163,1C_509/2024,Haag,GLP,Öffentliches Recht,gutgeheissen
1164,4A_561/2025,Hurni,GLP,Zivilrecht,gutgeheissen
1165,5A_1109/2025,Bovey,FDP,Zivilrecht,gutgeheissen
1166,5A_182/2025,Bovey,FDP,Zivilrecht,abgewiesen
1168,8C_199/2026,Viscione,SVP,Öffentliches Recht,nicht eingetreten
1169,4A_497/2025,Hurni,GLP,Zivilrecht,nicht eingetreten
116,5A_737/2025,Bovey,FDP,Zivilrecht,abgewiesen
1170,4A_499/2025,Hurni,GLP,Zivilrecht,nicht eingetreten
1171,4D_24/2026,Hurni,GLP,Subsidiäre Verfassungsbeschwerde,nicht eingetreten
1172,1C_62/2025,Haag,GLP,Öffentliches Recht,abgewiesen
1173,4A_421/2025,Hurni,GLP,Zivilrecht,abgewiesen
1174,7B_1312/2025,Abrecht,SP,Strafrecht,abgewiesen
1175,9C_258/2026,Moser-Szeless,SVP,Öffentliches Recht,nicht eingetreten
1176,8C_12/2026,Viscione,SVP,Öffentliches Recht,nicht eingetreten
1177,8C_716/2025,Viscione,SVP,Öffentliches Recht,nicht eingetreten
1178,8C_722/2025,Viscione,SVP,Öffentliches Recht,nicht eingetreten
1179,8F_1/2026,Viscione,SVP,AndererBereich,nicht eingetreten
1180,9C_164/2025,Moser-Szeless,SVP,Öffentliches Recht,abgewiesen
1181,4F_7/2026,Hurni,GLP,AndererBereich,nicht eingetreten
1182,8C_590/2025,Viscione,SVP,Öffentliches Recht,abgewiesen
1183,1C_674/2025,Haag,GLP,Öffentliches Recht,abgewiesen
1184,4D_47/2026,Hurni,GLP,Subsidiäre Verfassungsbeschwerde,nicht eingetreten
1185,5A_215/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
1186,5A_376/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
1187,5A_378/2026,Bovey,FDP,Zivilrecht,abgewiesen
1188,5A_387/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
1189,5A_502/2025,Bovey,FDP,Zivilrecht,abgewiesen
118,9C_498/2025,Moser-Szeless,SVP,Öffentliches Recht,abgewiesen
1190,5A_853/2024,Bovey,FDP,Zivilrecht,abgewiesen
1191,7B_501/2026,Abrecht,SP,Strafrecht,gutgeheissen
1192,5A_386/2026,Bovey,FDP,Zivilrecht,abgewiesen
1193,2C_353/2025,Aubry Girardin,Grüne,Öffentliches Recht,abgewiesen
1194,2C_492/2025,Aubry Girardin,Grüne,Öffentliches Recht,abgewiesen
1195,2C_268/2025,Aubry Girardin,Grüne,Öffentliches Recht,abgewiesen
1196,2C_278/2025,Aubry Girardin,Grüne,Öffentliches Recht,gutgeheissen
1197,4A_7/2026,Hurni,GLP,Zivilrecht,teilweise gutgeheissen
1198,4A_630/2025,Hurni,GLP,Zivilrecht,abgewiesen
1199,8C_441/2025,Viscione,SVP,Öffentliches Recht,gutgeheissen
119,7B_1326/2024,Abrecht,SP,Strafrecht,abgewiesen
11,5A_505/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
1200,8C_442/2025,Viscione,SVP,Öffentliches Recht,abgewiesen
1201,9C_16/2026,Moser-Szeless,SVP,Öffentliches Recht,abgewiesen
1202,7B_1051/2025,Abrecht,SP,Strafrecht,nicht eingetreten
1203,5A_147/2026,Bovey,FDP,Zivilrecht,abgewiesen
1204,2C_236/2026,Donzallaz,parteilos (ex SVP),Öffentliches Recht,nicht eingetreten
1205,2C_54/2026,Aubry Girardin,Grüne,Öffentliches Recht,abgewiesen
1206,4A_535/2025,Hurni,GLP,Zivilrecht,abgewiesen
1207,4A_537/2025,Hurni,GLP,Zivilrecht,abgewiesen
1208,9C_641/2025,Moser-Szeless,SVP,Öffentliches Recht,teilweise gutgeheissen
1209,2C_185/2026,Donzallaz,parteilos (ex SVP),Öffentliches Recht,nicht eingetreten
120,7B_774/2026,Abrecht,SP,Strafrecht,nicht eingetreten
1210,2C_209/2026,Donzallaz,parteilos (ex SVP),Öffentliches Recht,nicht eingetreten
1211,2C_696/2025,Aubry Girardin,Grüne,Öffentliches Recht,abgewiesen
1212,9C_169/2026,Parrino,SP,Öffentliches Recht,abgewiesen
1213,2C_245/2026,Donzallaz,parteilos (ex SVP),Öffentliches Recht,nicht eingetreten
1214,"2C_735/2025, 2C_736/2025",Aubry Girardin,Grüne,Öffentliches Recht,nicht eingetreten
1215,8C_180/2026,Viscione,SVP,Öffentliches Recht,nicht eingetreten
1216,8C_181/2026,Viscione,SVP,Öffentliches Recht,nicht eingetreten
1217,8C_182/2026,Viscione,SVP,Öffentliches Recht,nicht eingetreten
1218,7B_531/2026,Abrecht,SP,Strafrecht,abgeschrieben
121,8C_343/2025,Viscione,SVP,Öffentliches Recht,teilweise gutgeheissen
1220,4A_601/2025,Hurni,GLP,Zivilrecht,abgewiesen
1221,2C_40/2024,Aubry Girardin,Grüne,Öffentliches Recht,abgewiesen
1222,2C_70/2024,Aubry Girardin,Grüne,Öffentliches Recht,abgewiesen
1223,2C_286/2025,Aubry Girardin,Grüne,Öffentliches Recht,gutgeheissen
1224,2C_41/2024,Aubry Girardin,Grüne,Öffentliches Recht,abgewiesen
1225,4A_283/2025,Hurni,GLP,Zivilrecht,teilweise gutgeheissen
1226,4A_483/2025,Kiss,FDP,Zivilrecht,nicht eingetreten
1227,8C_277/2025,Viscione,SVP,Öffentliches Recht,gutgeheissen
1229,4A_185/2025,Hurni,GLP,Zivilrecht,gutgeheissen
122,9C_374/2025,Moser-Szeless,SVP,Öffentliches Recht,abgewiesen
1230,4A_56/2026,Hurni,GLP,Zivilrecht,abgewiesen
1231,6B_222/2026,von Felten,Die Mitte,Strafrecht,nicht eingetreten
1232,6B_780/2025,Muschietti,FDP,Strafrecht,abgewiesen
1234,2C_208/2025,Aubry Girardin,Grüne,Öffentliches Recht,nicht eingetreten
1235,4D_69/2026,Hurni,GLP,Subsidiäre Verfassungsbeschwerde,nicht eingetreten
1236,6B_1016/2025,von Felten,Die Mitte,Strafrecht,abgewiesen
1237,6B_348/2025,von Felten,Die Mitte,Strafrecht,abgewiesen
123,5A_683/2025,Bovey,FDP,Zivilrecht,gutgeheissen
1240,6B_838/2025,Muschietti,FDP,Strafrecht,abgewiesen
1242,8C_130/2026,Viscione,SVP,Öffentliches Recht,abgewiesen
1243,8C_255/2026,Viscione,SVP,Öffentliches Recht,nicht eingetreten
1244,8C_470/2025,Viscione,SVP,Öffentliches Recht,abgewiesen
1249,8C_239/2026,Viscione,SVP,Öffentliches Recht,nicht eingetreten
124,5F_19/2026,Bovey,FDP,AndererBereich,abgewiesen
1250,7B_465/2026,Abrecht,SP,Strafrecht,gutgeheissen
1251,"1C_235/2024, 1C_243/2024",Haag,GLP,Öffentliches Recht,abgewiesen
1252,2C_505/2025,Aubry Girardin,Grüne,Öffentliches Recht,gutgeheissen
1253,1C_544/2025,Haag,GLP,Öffentliches Recht,abgewiesen
1254,5F_71/2025,Bovey,FDP,AndererBereich,nicht eingetreten
1255,6B_14/2026,von Felten,Die Mitte,Strafrecht,abgewiesen
1256,4A_525/2025,Hurni,GLP,Zivilrecht,nicht eingetreten
1257,9C_116/2025,Stadelmann,Die Mitte,Öffentliches Recht,nicht eingetreten
1258,2C_6/2026,Aubry Girardin,Grüne,Öffentliches Recht,abgewiesen
1259,5A_418/2025,Bovey,FDP,Zivilrecht,gutgeheissen
125,8C_360/2026,Viscione,SVP,Öffentliches Recht,nicht eingetreten
1260,6B_671/2025,von Felten,Die Mitte,Strafrecht,teilweise gutgeheissen
1261,7B_1207/2024,Abrecht,SP,Strafrecht,abgewiesen
1262,7B_125/2026,van de Graaf,SVP,Strafrecht,nicht eingetreten
1263,9C_316/2025,Moser-Szeless,SVP,Öffentliches Recht,gutgeheissen
1264,5A_1073/2025,Bovey,FDP,Zivilrecht,abgewiesen
1266,8C_444/2025,Viscione,SVP,Öffentliches Recht,gutgeheissen
1267,8C_516/2025,Viscione,SVP,Öffentliches Recht,abgewiesen
1268,4D_28/2026,Hurni,GLP,Subsidiäre Verfassungsbeschwerde,nicht eingetreten
1269,6B_19/2026,von Felten,Die Mitte,Strafrecht,nicht eingetreten
126,8C_361/2026,Viscione,SVP,Öffentliches Recht,nicht eingetreten
1272,7B_360/2026,Abrecht,SP,Strafrecht,gutgeheissen
1273,7B_386/2026,Abrecht,SP,Strafrecht,abgewiesen
1274,5D_15/2026,Bovey,FDP,Subsidiäre Verfassungsbeschwerde,nicht eingetreten
1277,9C_305/2025,Moser-Szeless,SVP,Öffentliches Recht,abgewiesen
1278,7B_83/2026,Abrecht,SP,Strafrecht,abgewiesen
127,8C_363/2026,Viscione,SVP,Öffentliches Recht,nicht eingetreten
1280,5A_257/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
1281,5A_208/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
1282,4A_638/2025,Hurni,GLP,Zivilrecht,abgewiesen
1283,6B_771/2025,Muschietti,FDP,Strafrecht,abgewiesen
1284,5A_947/2025,Bovey,FDP,Zivilrecht,abgewiesen
1285,7B_38/2026,Abrecht,SP,Strafrecht,nicht eingetreten
1286,7B_44/2026,Abrecht,SP,Strafrecht,nicht eingetreten
1287,1C_396/2025,Haag,GLP,Öffentliches Recht,abgewiesen
1288,6B_955/2024,Muschietti,FDP,Strafrecht,abgewiesen
1289,6B_622/2025,von Felten,Die Mitte,Strafrecht,teilweise gutgeheissen
128,9C_630/2025,Moser-Szeless,SVP,Öffentliches Recht,nicht eingetreten
1290,8C_44/2026,Viscione,SVP,Öffentliches Recht,abgewiesen
1291,8C_454/2025,Viscione,SVP,Öffentliches Recht,gutgeheissen
1292,8C_688/2025,Viscione,SVP,Öffentliches Recht,teilweise gutgeheissen
1293,9C_397/2025,Parrino,SP,Öffentliches Recht,abgewiesen
1294,1C_10/2026,Haag,GLP,Öffentliches Recht,abgewiesen
1295,1C_572/2025,Haag,GLP,Öffentliches Recht,abgewiesen
1296,1C_311/2025,Haag,GLP,Öffentliches Recht,gutgeheissen
1297,5A_1037/2025,Bovey,FDP,Zivilrecht,nicht eingetreten
1299,7B_558/2025,Abrecht,SP,Strafrecht,teilweise gutgeheissen
12,5A_508/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
1300,9C_25/2026,Parrino,SP,Öffentliches Recht,abgewiesen
1301,4A_42/2026,Hurni,GLP,Zivilrecht,abgewiesen
1302,4F_4/2026,Hurni,GLP,AndererBereich,nicht eingetreten
1303,6B_46/2026,von Felten,Die Mitte,Strafrecht,nicht eingetreten
1304,9C_541/2025,Moser-Szeless,SVP,Öffentliches Recht,abgewiesen
1305,1C_138/2026,Haag,GLP,Öffentliches Recht,abgewiesen
1306,2C_654/2025,Aubry Girardin,Grüne,Öffentliches Recht,abgewiesen
1307,5A_730/2025,Bovey,FDP,Zivilrecht,abgewiesen
1308,"7B_12/2026, 7B_13/2026",Abrecht,SP,Strafrecht,gutgeheissen
1309,7B_17/2026,Abrecht,SP,Strafrecht,nicht eingetreten
130,8C_338/2026,Viscione,SVP,Öffentliches Recht,nicht eingetreten
1310,7B_65/2026,Abrecht,SP,Strafrecht,nicht eingetreten
1311,7B_66/2026,Abrecht,SP,Strafrecht,nicht eingetreten
1312,4A_523/2025,Hurni,GLP,Zivilrecht,gutgeheissen
1313,5A_1042/2025,Bovey,FDP,Zivilrecht,abgewiesen
1315,6B_631/2025,Muschietti,FDP,Strafrecht,abgewiesen
1316,6G_1/2026,Muschietti,FDP,AndererBereich,nicht eingetreten
1317,7B_177/2026,Abrecht,SP,Strafrecht,nicht eingetreten
1319,7B_380/2026,Abrecht,SP,Strafrecht,gutgeheissen
131,5A_121/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
1320,7B_242/2026,Abrecht,SP,Strafrecht,nicht eingetreten
1322,7B_438/2026,Abrecht,SP,Strafrecht,abgewiesen
1323,7B_470/2026,Abrecht,SP,Strafrecht,nicht eingetreten
1324,7B_476/2026,Abrecht,SP,Strafrecht,nicht eingetreten
1325,7B_569/2025,Abrecht,SP,Strafrecht,teilweise gutgeheissen
1326,8C_208/2026,Viscione,SVP,Öffentliches Recht,abgewiesen
1327,1C_213/2026,Haag,GLP,Öffentliches Recht,nicht eingetreten
1328,4D_36/2026,Hurni,GLP,Subsidiäre Verfassungsbeschwerde,nicht eingetreten
1329,5A_347/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
132,5A_129/2026,Bovey,FDP,Zivilrecht,abgewiesen
1330,5D_16/2026,Bovey,FDP,Subsidiäre Verfassungsbeschwerde,nicht eingetreten
1331,8C_206/2026,Viscione,SVP,Öffentliches Recht,nicht eingetreten
1332,9C_211/2026,Moser-Szeless,SVP,Öffentliches Recht,nicht eingetreten
1333,1C_228/2026,Haag,GLP,Öffentliches Recht,nicht eingetreten
1334,5A_374/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
1335,5A_382/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
1336,8C_74/2026,Viscione,SVP,Öffentliches Recht,nicht eingetreten
1337,1C_631/2024,Haag,GLP,Öffentliches Recht,abgewiesen
1338,1C_418/2025,Haag,GLP,Öffentliches Recht,abgewiesen
1339,1C_428/2025,Haag,GLP,Öffentliches Recht,nicht eingetreten
133,5A_440/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
1340,1C_444/2025,Haag,GLP,Öffentliches Recht,abgewiesen
1341,1C_558/2025,Haag,GLP,Öffentliches Recht,abgewiesen
1342,5A_531/2025,Bovey,FDP,Zivilrecht,abgewiesen
1343,2C_445/2025,Aubry Girardin,Grüne,Öffentliches Recht,abgewiesen
1344,5A_881/2025,Bovey,FDP,Zivilrecht,nicht eingetreten
1345,8C_97/2026,Viscione,SVP,Öffentliches Recht,abgewiesen
1346,6B_105/2025,Muschietti,FDP,Strafrecht,teilweise gutgeheissen
1347,6B_859/2025,Muschietti,FDP,Strafrecht,abgewiesen
1348,6B_93/2025,Muschietti,FDP,Strafrecht,teilweise gutgeheissen
1349,1C_190/2026,Haag,GLP,Öffentliches Recht,nicht eingetreten
1350,2C_733/2025,Aubry Girardin,Grüne,Öffentliches Recht,nicht eingetreten
1351,6B_859/2024,Muschietti,FDP,Strafrecht,abgewiesen
1352,6B_258/2025,von Felten,Die Mitte,Strafrecht,abgewiesen
1353,"6B_75/2025, 6B_84/2025",von Felten,Die Mitte,Strafrecht,gutgeheissen
1354,1C_177/2026,Haag,GLP,Öffentliches Recht,abgewiesen
1355,9C_253/2025,Parrino,SP,Öffentliches Recht,abgewiesen
1356,"5A_17/2026, 5A_22/2026",Bovey,FDP,Zivilrecht,teilweise gutgeheissen
1357,4A_604/2025,Hurni,GLP,Zivilrecht,abgewiesen
1358,5A_719/2025,Bovey,FDP,Zivilrecht,nicht eingetreten
1359,6B_117/2026,von Felten,Die Mitte,Strafrecht,nicht eingetreten
135,1C_356/2026,Haag,GLP,Öffentliches Recht,nicht eingetreten
1360,6B_152/2026,von Felten,Die Mitte,Strafrecht,nicht eingetreten
1361,6B_173/2026,von Felten,Die Mitte,Strafrecht,abgewiesen
1362,6B_121/2026,Muschietti,FDP,Strafrecht,abgewiesen
1363,6B_30/2026,von Felten,Die Mitte,Strafrecht,abgewiesen
1364,6B_34/2026,von Felten,Die Mitte,Strafrecht,nicht eingetreten
1365,7B_292/2026,Abrecht,SP,Strafrecht,abgewiesen
1366,1C_527/2024,Haag,GLP,Öffentliches Recht,abgewiesen
